Instance ID,Report,Rule ID,Severity,Identifiers and References,Description,Rationale,Pass,Report Time
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_use_pam_wheel_group_for_su,medium,xccdf_org.ssgproject.content_rule_use_pam_wheel_group_for_su,"To ensure that only users who are members of the group set in the group pam_wheel parameter can run commands with altered
privileges through the su command, make sure that the
following line exists in the file /etc/pam.d/su : auth required pam_wheel.so use_uid group=",The ,fail,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_tmout,medium,xccdf_org.ssgproject.content_rule_accounts_tmout,"Setting the TMOUT option in /etc/profile ensures that
all user sessions will terminate based on inactivity.
The value of TMOUT should be exported and read only.
The TMOUT setting in a file loaded by /etc/profile , e.g. /etc/profile.d/tmout.sh should read as follows: TMOUT= readonly TMOUT
export TMOUT",Terminating an idle session within a short time period reduces the window of opportunity for unauthorized personnel to take control of a management session enabled on the console or console port that has been left unattended.,fail,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_user_dot_group_ownership,medium,xccdf_org.ssgproject.content_rule_accounts_user_dot_group_ownership,"Change the group owner of interactive users files to the group found
in /etc/passwd for the user. To change the group owner of a local
interactive user home directory, use the following command: $ sudo chgrp USER_GROUP /home/ USER /. INIT_FILE This rule ensures every initialization file related to an interactive user
is group-owned by an interactive user.",Local initialization files for interactive users are used to configure the user's shell environment upon logon. Malicious modification of these files could compromise accounts upon logon.,pass,2025-06-26T16:28:37
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_user_dot_no_world_writable_programs,medium,xccdf_org.ssgproject.content_rule_accounts_user_dot_no_world_writable_programs,"Set the mode on files being executed by the user initialization files with the
following command: $ sudo chmod o-w FILE","If user start-up files execute world-writable programs, especially in unprotected directories, they could be maliciously modified to destroy user files or otherwise compromise the system at the user level. If the system is compromised at the user level, it is easier to elevate privileges to eventually compromise the system at the root and network level.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_user_dot_user_ownership,medium,xccdf_org.ssgproject.content_rule_accounts_user_dot_user_ownership,"Set the owner of the user initialization files for interactive users to
the primary owner with the following command: $ sudo chown USER /home/ USER /.* This rule ensures every initialization file related to an interactive user
is owned by an interactive user.",Local initialization files are used to configure the user's shell environment upon logon. Malicious modification of these files could compromise accounts upon logon.,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_user_interactive_home_directory_exists,medium,xccdf_org.ssgproject.content_rule_accounts_user_interactive_home_directory_exists,"Create home directories to all local interactive users that currently do not
have a home directory assigned. Use the following commands to create the user
home directory assigned in /etc/passwd : $ sudo mkdir /home/ USER","If a local interactive user has a home directory defined that does not exist, the user may be given access to the / directory as the current working directory upon logon. This could create a Denial of Service because the user would not be able to access their logon configuration files, and it may give them visibility to system files they normally would not be able to access.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupownership_home_directories,medium,xccdf_org.ssgproject.content_rule_file_groupownership_home_directories,"Change the group owner of interactive users home directory to the
group found in /etc/passwd . To change the group owner of
interactive users home directory, use the following command: $ sudo chgrp USER_GROUP /home/ USER This rule ensures every home directory related to an interactive user is
group-owned by an interactive user. It also ensures that interactive users
are group-owners of one and only one home directory.","If the Group Identifier (GID) of a local interactive users home directory is not the same as the primary GID of the user, this would allow unauthorized access to the users files, and users that share the same group may not be able to access files that they legitimately should.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_ownership_home_directories,medium,xccdf_org.ssgproject.content_rule_file_ownership_home_directories,"Change the owner of interactive users home directories to that correct
owner. To change the owner of a interactive users home directory, use
the following command: $ sudo chown USER /home/ USER This rule ensures every home directory related to an interactive user is
owned by an interactive user. It also ensures that interactive users are
owners of one and only one home directory.","If a local interactive user does not own their home directory, unauthorized users could access or modify the user's files, and the users may not be able to access their own files.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_home_directories,medium,xccdf_org.ssgproject.content_rule_file_permissions_home_directories,"Change the mode of interactive users home directories to 0750 . To
change the mode of interactive users home directory, use the
following command: $ sudo chmod 0750 /home/ USER",Excessive permissions on local interactive user home directories may allow unauthorized access to user files by other users.,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_umask_etc_bashrc,medium,xccdf_org.ssgproject.content_rule_accounts_umask_etc_bashrc,"To ensure the default umask for users of the Bash shell is set properly,
add or correct the umask setting in /etc/bashrc to read
as follows: umask",The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read or written to by unauthorized users.,fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_umask_etc_login_defs,medium,xccdf_org.ssgproject.content_rule_accounts_umask_etc_login_defs,"To ensure the default umask controlled by /etc/login.defs is set properly,
add or correct the UMASK setting in /etc/login.defs to read as follows: UMASK",The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read and written to by unauthorized users.,fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,medium,xccdf_org.ssgproject.content_rule_accounts_umask_etc_profile,"To ensure the default umask controlled by /etc/profile is set properly,
add or correct the umask setting in /etc/profile to read as follows: umask Note that /etc/profile also reads scrips within /etc/profile.d directory.
These scripts are also valid files to set umask value. Therefore, they should also be
considered during the check and properly remediated, if necessary.",The umask value influences the permissions assigned to files when they are created. A misconfigured umask value could result in files with excessive permissions that can be read or written to by unauthorized users.,fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_accounts_umask_interactive_users,medium,xccdf_org.ssgproject.content_rule_accounts_umask_interactive_users,Remove the UMASK environment variable from all interactive users initialization files.,"The umask controls the default access mode assigned to newly created files. A umask of 077 limits new files to mode 700 or less permissive. Although umask can be represented as a four-digit number, the first digit representing special access modes is typically ignored or required to be 0. This requirement applies to the globally configured system defaults and the local interactive user defaults for each account on the system.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_apparmor_installed,medium,xccdf_org.ssgproject.content_rule_package_apparmor_installed,AppArmor provide Mandatory Access Controls.,Without a Mandatory Access Control system installed only the default Discretionary Access Control system will be available.,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_all_apparmor_profiles_in_enforce_complain_mode,medium,xccdf_org.ssgproject.content_rule_all_apparmor_profiles_in_enforce_complain_mode,"AppArmor profiles define what resources applications are able to access.
To set all profiles to either enforce or complain mode
run the following command to set all profiles to enforce mode: $ sudo aa-enforce /etc/apparmor.d/* run the following command to set all profiles to complain mode: $ sudo aa-complain /etc/apparmor.d/* To list unconfined processes run the following command: $ sudo apparmor_status | grep processes Any unconfined processes may need to have a profile created or activated
for them and then be restarted.","Security configuration requirements vary from site to site. Some sites may mandate a policy that is stricter than the default policy, which is perfectly acceptable. This recommendation is intended to ensure that any policies that exist on the system are activated.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_rsyslog_installed,medium,xccdf_org.ssgproject.content_rule_package_rsyslog_installed,Rsyslog is installed by default. The rsyslog package can be installed with the following command: $ apt-get install rsyslog,"The rsyslog package provides the rsyslog daemon, which provides system logging services.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_service_rsyslog_enabled,medium,xccdf_org.ssgproject.content_rule_service_rsyslog_enabled,"The rsyslog service provides syslog-style logging by default on Ubuntu 22.04.

The rsyslog service can be enabled with the following command: $ sudo systemctl enable rsyslog.service",The ,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_rsyslog_filecreatemode,medium,xccdf_org.ssgproject.content_rule_rsyslog_filecreatemode,"rsyslog will create logfiles that do not already exist on the system.
This settings controls what permissions will be applied to these newly
created files.",It is important to ensure that log files have the correct permissions to ensure that sensitive data is archived and protected.,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_systemd-journal-remote_installed,medium,xccdf_org.ssgproject.content_rule_package_systemd-journal-remote_installed,"Journald (via systemd-journal-remote ) supports the ability to send
log events it gathers to a remote log host or to receive messages
from remote hosts, thus enabling centralised log management.","Storing log data on a remote host protects log integrity from local attacks. If an attacker gains root access on the local system, they could tamper with or remove log data that is stored on the local system.",fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_rsyslog_nolisten,medium,xccdf_org.ssgproject.content_rule_rsyslog_nolisten,"The rsyslog daemon should not accept remote messages
unless the system acts as a log server.
To ensure that it is not listening on the network, ensure the following lines are not found in /etc/rsyslog.conf : $ModLoad imtcp
$InputTCPServerRun port $ModLoad imudp
$UDPServerRun port $ModLoad imrelp
$InputRELPServerRun port",Any process which receives messages from the network incurs some risk of receiving malicious messages. This risk can be eliminated for rsyslog by configuring it not to listen on the network.,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_rsyslog_remote_loghost,medium,xccdf_org.ssgproject.content_rule_rsyslog_remote_loghost,"To configure rsyslog to send logs to a remote log server,
open /etc/rsyslog.conf and read and understand the last section of the file,
which describes the multiple directives necessary to activate remote
logging.
Along with these other directives, the system can be configured
to forward its logs to a particular log server by
adding or correcting one of the following lines,
substituting appropriately.
The choice of protocol depends on the environment of the system;
although TCP and RELP provide more reliable message delivery,
they may not be supported in all environments. To use UDP for log message delivery: *.* @  To use TCP for log message delivery: *.* @@  To use RELP for log message delivery: *.* :omrelp:  There must be a resolvable DNS CNAME or Alias record set to "" "" for logs to be sent correctly to the centralized logging utility.",A log server (loghost) receives syslog messages from one or more systems. This data can be used as an additional log source in the event a system is compromised and its local logs are suspect. Forwarding log messages to a remote loghost also provides system administrators with a centralized place to view the status of multiple hosts within the enterprise.,fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_iptables_installed,medium,xccdf_org.ssgproject.content_rule_package_iptables_installed,The iptables package can be installed with the following command: $ apt-get install iptables,NOT FOUND,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_nftables_installed,medium,xccdf_org.ssgproject.content_rule_package_nftables_installed,"nftables provides a new in-kernel packet classification framework that is based on a
network-specific Virtual Machine (VM) and a new nft userspace command line tool.
nftables reuses the existing Netfilter subsystems such as the existing hook infrastructure,
the connection tracking system, NAT, userspace queuing and logging subsystem.
The nftables package can be installed with the following command: $ apt-get install nftables",NOT FOUND,pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_service_nftables_enabled,medium,xccdf_org.ssgproject.content_rule_service_nftables_enabled,"The nftables service allows for the loading of nftables rulesets during boot,
or starting on the nftables service

The nftables service can be enabled with the following command: $ sudo systemctl enable nftables.service",The nftables service restores the nftables rules from the rules files referenced in the ,fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_nftables_rules_permanent,medium,xccdf_org.ssgproject.content_rule_nftables_rules_permanent,"nftables is a subsystem of the Linux kernel providing filtering and classification of
network packets/datagrams/frames. The nftables service reads the file for a nftables file or files to
include in the nftables ruleset. A nftables ruleset containing the input, forward, and output
base chains allow network traffic to be filtered.","Changes made to nftables ruleset only affect the live system, you will also need to configure the nftables ruleset to apply on boot",fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_set_nftables_base_chain,medium,xccdf_org.ssgproject.content_rule_set_nftables_base_chain,"Tables in nftables hold chains. Each table only has one address family and only applies
to packets of this family. Tables can have one of six families.
Chains are containers for rules. They exist in two kinds, base chains and regular chains.
A base chain is an entry point for packets from the networking stack, a regular chain may
be used as jump target and is used for better rule organization.","If a base chain doesn't exist with a hook for input, forward, and delete, packets that would flow through those chains will not be touched by nftables.",fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_set_nftables_loopback_traffic,medium,xccdf_org.ssgproject.content_rule_set_nftables_loopback_traffic,"Configure the loopback interface to accept traffic.
Configure all other interfaces to deny traffic to the loopback
network.","Loopback traffic is generated between processes on machine and is typically critical to operation of the system. The loopback interface is the only place that loopback network traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure.",fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_set_nftables_table,medium,xccdf_org.ssgproject.content_rule_set_nftables_table,"Tables in nftables hold chains. Each table only has one address family and only applies
to packets of this family. Tables can have one of six families.","Nftables doesn't have any default tables. Without a table being built, nftables will not filter network traffic. Note: adding rules to a running nftables can cause loss of connectivity to the system.",fail,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_wireless_disable_interfaces,medium,xccdf_org.ssgproject.content_rule_wireless_disable_interfaces,"Deactivating wireless network interfaces should prevent normal usage of the wireless
capability. Verify that there are no wireless interfaces configured on the system
with the following command: $ ls -L -d /sys/class/net/*/wireless | xargs dirname | xargs basename -a","The use of wireless networking can introduce many different attack vectors into the organization's network. Common attack vectors such as malicious association and ad hoc networks will allow an attacker to spoof a wireless access point (AP), allowing validated systems to connect to the malicious AP and enabling the attacker to monitor and record network traffic. These malicious APs can also serve to create a man-in-the-middle attack or be used to create a denial of service to valid network resources.",pass,2025-06-26T16:28:38
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_unauthorized_world_writable,medium,xccdf_org.ssgproject.content_rule_file_permissions_unauthorized_world_writable,"It is generally a good idea to remove global (other) write
access to a file when it is discovered. However, check with
documentation for specific applications before making changes.
Also, monitor for recurring world-writable files, as these may be
symptoms of a misconfigured application or user account. Finally,
this applies to real files and not virtual files that are a part of
pseudo file systems such as sysfs or procfs .","Data in world-writable files can be modified by any user on the system. In almost all circumstances, files can be configured using a combination of user and group permissions to support whatever legitimate access is needed without the risk caused by world-writable files.",pass,2025-06-26T16:28:45
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_ungroupowned,medium,xccdf_org.ssgproject.content_rule_file_permissions_ungroupowned,"If any files are not owned by a group, then the
cause of their lack of group-ownership should be investigated.
Following this, the files should be deleted or assigned to an
appropriate group. The following command will discover and print
any files on local partitions which do not belong to a valid group: $ df --local -P | awk '{if (NR!=1) print $6}' | sudo xargs -I '{}' find '{}' -xdev -nogroup To search all filesystems on a system including network mounted
filesystems the following command can be run manually for each partition: $ sudo find PARTITION -xdev -nogroup","Unowned files do not directly imply a security problem, but they are generally a sign that something is amiss. They may be caused by an intruder, by incorrect software installation or draft software removal, or by failure to remove all files belonging to a deleted account. The files should be repaired so they will not cause problems when accounts are created in the future, and the cause should be discovered and addressed.",pass,2025-06-26T16:28:52
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_no_files_unowned_by_user,medium,xccdf_org.ssgproject.content_rule_no_files_unowned_by_user,"If any files are not owned by a user, then the
cause of their lack of ownership should be investigated.
Following this, the files should be deleted or assigned to an
appropriate user. The following command will discover and print
any files on local partitions which do not belong to a valid user: $ df --local -P | awk {'if (NR!=1) print $6'} | sudo xargs -I '{}' find '{}' -xdev -nouser To search all filesystems on a system including network mounted
filesystems the following command can be run manually for each partition: $ sudo find PARTITION -xdev -nouser","Unowned files do not directly imply a security problem, but they are generally a sign that something is amiss. They may be caused by an intruder, by incorrect software installation or draft software removal, or by failure to remove all files belonging to a deleted account. The files should be repaired so they will not cause problems when accounts are created in the future, and the cause should be discovered and addressed.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_permissions_local_var_log,medium,xccdf_org.ssgproject.content_rule_permissions_local_var_log,"Any operating system providing too much information in error messages
risks compromising the data and security of the structure, and content
of error messages needs to be carefully considered by the organization.

Organizations carefully consider the structure/content of error messages.
The extent to which information systems are able to identify and handle
error conditions is guided by organizational policy and operational
requirements. Information that could be exploited by adversaries includes,
for example, erroneous logon attempts with passwords entered by mistake
as the username, mission/business information that can be derived from
(if not stated explicitly by) information recorded, and personal
information, such as account numbers, social security numbers, and credit
card numbers.",The Ubuntu 22.04 must generate error messages that provide information necessary for corrective actions without revealing information that could be exploited by adversaries.,fail,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_group,medium,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_group,"To properly set the group owner of /etc/group- , run the command: $ sudo chgrp root /etc/group-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_gshadow,medium,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_gshadow,"To properly set the group owner of /etc/gshadow- , run the command: $ sudo chgrp shadow /etc/gshadow-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_passwd,medium,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_passwd,"To properly set the group owner of /etc/passwd- , run the command: $ sudo chgrp root /etc/passwd-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_shadow,medium,xccdf_org.ssgproject.content_rule_file_groupowner_backup_etc_shadow,"To properly set the group owner of /etc/shadow- , run the command: $ sudo chgrp shadow /etc/shadow-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_etc_group,medium,xccdf_org.ssgproject.content_rule_file_groupowner_etc_group,"To properly set the group owner of /etc/group , run the command: $ sudo chgrp root /etc/group",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_etc_gshadow,medium,xccdf_org.ssgproject.content_rule_file_groupowner_etc_gshadow,"To properly set the group owner of /etc/gshadow , run the command: $ sudo chgrp shadow /etc/gshadow",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_etc_passwd,medium,xccdf_org.ssgproject.content_rule_file_groupowner_etc_passwd,"To properly set the group owner of /etc/passwd , run the command: $ sudo chgrp root /etc/passwd",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_etc_shadow,medium,xccdf_org.ssgproject.content_rule_file_groupowner_etc_shadow,"To properly set the group owner of /etc/shadow , run the command: $ sudo chgrp shadow /etc/shadow",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_group,medium,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_group,"To properly set the owner of /etc/group- , run the command: $ sudo chown root /etc/group-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_gshadow,medium,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_gshadow,"To properly set the owner of /etc/gshadow- , run the command: $ sudo chown root /etc/gshadow-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_passwd,medium,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_passwd,"To properly set the owner of /etc/passwd- , run the command: $ sudo chown root /etc/passwd-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_shadow,medium,xccdf_org.ssgproject.content_rule_file_owner_backup_etc_shadow,"To properly set the owner of /etc/shadow- , run the command: $ sudo chown root /etc/shadow-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_etc_group,medium,xccdf_org.ssgproject.content_rule_file_owner_etc_group,"To properly set the owner of /etc/group , run the command: $ sudo chown root /etc/group",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_etc_gshadow,medium,xccdf_org.ssgproject.content_rule_file_owner_etc_gshadow,"To properly set the owner of /etc/gshadow , run the command: $ sudo chown root /etc/gshadow",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_etc_passwd,medium,xccdf_org.ssgproject.content_rule_file_owner_etc_passwd,"To properly set the owner of /etc/passwd , run the command: $ sudo chown root /etc/passwd",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_owner_etc_shadow,medium,xccdf_org.ssgproject.content_rule_file_owner_etc_shadow,"To properly set the owner of /etc/shadow , run the command: $ sudo chown root /etc/shadow",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_group,medium,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_group,"To properly set the permissions of /etc/group- , run the command: $ sudo chmod 0644 /etc/group-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_gshadow,medium,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_gshadow,"To properly set the permissions of /etc/gshadow- , run the command: $ sudo chmod 0640 /etc/gshadow-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_passwd,medium,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_passwd,"To properly set the permissions of /etc/passwd- , run the command: $ sudo chmod 0644 /etc/passwd-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_shadow,medium,xccdf_org.ssgproject.content_rule_file_permissions_backup_etc_shadow,"To properly set the permissions of /etc/shadow- , run the command: $ sudo chmod 0640 /etc/shadow-",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_etc_group,medium,xccdf_org.ssgproject.content_rule_file_permissions_etc_group,"To properly set the permissions of /etc/passwd , run the command: $ sudo chmod 0644 /etc/passwd",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_etc_gshadow,medium,xccdf_org.ssgproject.content_rule_file_permissions_etc_gshadow,"To properly set the permissions of /etc/gshadow , run the command: $ sudo chmod 0640 /etc/gshadow",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_etc_passwd,medium,xccdf_org.ssgproject.content_rule_file_permissions_etc_passwd,"To properly set the permissions of /etc/passwd , run the command: $ sudo chmod 0644 /etc/passwd",If the ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_permissions_etc_shadow,medium,xccdf_org.ssgproject.content_rule_file_permissions_etc_shadow,"To properly set the permissions of /etc/shadow , run the command: $ sudo chmod 0640 /etc/shadow",The ,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_kernel_module_cramfs_disabled,low,xccdf_org.ssgproject.content_rule_kernel_module_cramfs_disabled,"To configure the system to prevent the cramfs kernel module from being loaded, add the following line to the file /etc/modprobe.d/cramfs.conf : install cramfs /bin/false This effectively prevents usage of this uncommon filesystem.

The cramfs filesystem type is a compressed read-only
Linux filesystem embedded in small footprint systems. A cramfs image can be used without having to first
decompress the image.",Removing support for unneeded filesystem types reduces the local attack surface of the server.,fail,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_package_avahi_removed,medium,xccdf_org.ssgproject.content_rule_package_avahi_removed,"If the system does not need to have an Avahi server which implements
the DNS Service Discovery and Multicast DNS protocols,
the avahi-autoipd and avahi packages can be uninstalled.",Automatic discovery of network services is not normally required for system functionality. It is recommended to remove this package to reduce the potential attack surface.,pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_service_avahi-daemon_disabled,medium,xccdf_org.ssgproject.content_rule_service_avahi-daemon_disabled,The avahi-daemon service can be disabled with the following command: $ sudo systemctl mask --now avahi-daemon.service,"Because the Avahi daemon service keeps an open network port, it is subject to network attacks. Its functionality is convenient but is only appropriate if the local network can be trusted.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_service_cron_enabled,medium,xccdf_org.ssgproject.content_rule_service_cron_enabled,"The crond service is used to execute commands at
preconfigured times. It is required by almost all systems to perform necessary
maintenance tasks, such as notifying root of system activity.

The cron service can be enabled with the following command: $ sudo systemctl enable cron.service","Due to its usage for maintenance and security-supporting tasks, enabling the cron daemon is essential.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_cron_d,medium,xccdf_org.ssgproject.content_rule_file_groupowner_cron_d,"To properly set the group owner of /etc/cron.d , run the command: $ sudo chgrp root /etc/cron.d","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct group to prevent unauthorized changes.",pass,2025-06-26T16:28:58
11,Landscape_security_profile_client_report_ID11-20250626162800.xml,xccdf_org.ssgproject.content_rule_file_groupowner_cron_daily,medium,xccdf_org.ssgproject.content_rule_file_groupowner_cron_daily,"To properly set the group owner of /etc/cron.daily , run the command: $ sudo chgrp root /etc/cron.daily","Service configuration files enable or disable features of their respective services that if configured incorrectly can lead to insecure and vulnerable configurations. Therefore, service configuration files should be owned by the correct group to prevent unauthorized changes.",pass,2025-06-26T16:28:58
